"nfc_id","date_of_charge","time_of_charge","service_id"
"1506","2020-10-07","11:13:44","1"
"1506","2020-10-07","14:02:45","1"
"1506","2020-10-07","14:23:39","1"
"1506","2020-10-07","20:37:05","1"
"1506","2020-10-07","20:51:11","1"
"1506","2021-10-10","15:04:30","6"
"1506","2021-10-10","21:00:47","6"
"1506","2021-10-12","10:54:41","6"
"1506","2021-10-12","14:10:41","6"
"1506","2021-10-12","17:02:05","6"
"1506","2021-10-12","19:48:02","6"
"1506","2021-10-13","14:09:03","6"
"1506","2021-10-13","19:16:25","6"
"1506","2021-10-14","12:17:38","6"
"1506","2021-10-14","13:04:11","6"
"1508","2020-05-15","11:32:25","6"
"1508","2020-05-15","20:41:39","6"
"1508","2020-05-16","13:08:15","6"
"1508","2020-05-16","20:34:01","6"
"1508","2020-05-17","12:23:42","6"
"1508","2020-05-17","17:19:37","6"
"1508","2020-05-19","10:41:42","6"
"1508","2020-05-19","14:58:22","6"
"1508","2020-05-19","20:14:48","6"
"1508","2020-05-19","23:37:18","6"
"1509","2021-10-12","12:37:29","1"
"1509","2021-10-12","21:09:54","1"
"1509","2021-10-12","23:35:09","1"
"1509","2021-10-13","16:00:41","1"
"1509","2021-10-13","16:38:23","1"
"1509","2021-10-14","13:24:53","1"
"1509","2021-10-14","21:09:05","1"
"1509","2021-10-14","22:29:27","1"
"1509","2021-10-15","20:36:39","1"
"1509","2021-10-16","17:51:58","1"
"1510","2020-08-18","21:37:25","1"
"1510","2020-08-19","21:48:13","1"
"1510","2020-08-20","20:28:42","1"
"1510","2020-08-20","23:47:03","1"
"1510","2020-08-21","20:25:10","1"
"1510","2020-08-21","23:11:51","1"
"1510","2020-08-22","10:29:55","1"
"1510","2020-08-22","14:25:17","1"
"1510","2020-08-22","17:18:31","1"
"1510","2020-08-22","18:55:31","1"
"1511","2021-02-25","23:14:02","5"
"1511","2021-02-26","12:58:24","5"
"1511","2021-02-26","18:04:15","5"
"1511","2021-03-01","16:53:29","5"
"1512","2021-05-25","11:22:50","1"
"1512","2021-05-25","23:04:17","1"
"1512","2021-05-25","23:47:14","1"
"1512","2021-05-26","13:27:04","1"
"1512","2021-05-27","12:33:27","1"
"1512","2021-05-27","16:42:13","1"
"1512","2021-05-27","19:34:58","1"
"1512","2021-05-28","18:51:41","1"
"1512","2021-06-01","15:48:31","1"
"1512","2021-06-01","17:10:07","1"
"1514","2021-02-12","10:20:47","4"
"1514","2021-02-12","20:00:42","4"
"1514","2021-02-13","11:52:14","4"
"1514","2021-02-14","17:02:19","4"
"1514","2021-02-15","19:09:18","4"
"1514","2021-02-15","23:40:41","4"
"1514","2021-02-15","23:56:56","4"
"1514","2021-02-16","18:16:43","4"
"1514","2021-02-16","22:35:18","4"
"1514","2021-02-16","23:11:33","4"
"1515","2021-08-14","21:01:58","5"
"1515","2021-08-16","21:11:21","5"
"1515","2021-08-17","12:14:16","5"
"1515","2021-08-18","23:03:26","5"
"1517","2021-10-23","12:29:45","4"
"1517","2021-10-23","15:21:15","4"
"1517","2021-10-23","16:01:15","4"
"1517","2021-10-23","16:40:36","4"
"1517","2021-10-24","13:52:19","4"
"1517","2021-10-24","23:21:03","4"
"1517","2021-10-27","16:11:23","4"
"1517","2021-10-27","17:53:06","4"
"1517","2021-10-27","22:36:27","4"
"1517","2021-10-27","23:09:50","4"
"1519","2020-05-12","12:30:57","5"
"1519","2020-05-14","15:32:44","5"
"1519","2020-05-15","11:42:43","5"
"1519","2020-05-15","16:15:43","5"
"1519","2021-03-24","11:42:24","6"
"1519","2021-03-24","13:57:46","6"
"1519","2021-03-24","20:48:13","6"
"1519","2021-03-24","20:53:04","6"
"1519","2021-03-26","10:05:42","6"
"1519","2021-03-26","16:46:29","6"
"1519","2021-03-27","21:00:16","6"
"1519","2021-03-28","13:04:47","6"
"1519","2021-03-28","17:25:46","6"
"1519","2021-03-28","23:30:56","6"
"1520","2021-10-16","13:17:19","5"
"1520","2021-10-17","14:29:05","5"
"1520","2021-10-17","15:45:18","5"
"1520","2021-10-18","17:57:29","5"
"1521","2020-11-07","13:27:28","4"
"1521","2020-11-07","16:09:32","4"
"1521","2020-11-07","17:22:44","4"
"1521","2020-11-07","23:00:52","4"
"1521","2020-11-08","19:16:14","4"
"1521","2020-11-09","18:23:06","4"
"1521","2020-11-09","18:29:46","4"
"1521","2020-11-10","15:08:45","4"
"1521","2020-11-10","19:24:27","4"
"1521","2020-11-10","20:37:08","4"
"1522","2021-11-07","10:47:01","4"
"1522","2021-11-07","11:37:26","4"
"1522","2021-11-07","21:13:38","4"
"1522","2021-11-08","18:48:24","4"
"1522","2021-11-08","21:50:26","4"
"1522","2021-11-09","11:14:58","4"
"1522","2021-11-09","13:52:18","4"
"1522","2021-11-09","18:36:16","4"
"1522","2021-11-09","20:20:48","4"
"1522","2021-11-10","22:45:35","4"
"1523","2020-05-24","21:47:44","6"
"1523","2020-05-25","11:42:58","6"
"1523","2020-05-25","15:05:28","6"
"1523","2020-05-25","23:33:53","6"
"1523","2020-05-26","10:19:31","6"
"1523","2020-05-26","17:33:36","6"
"1523","2020-05-26","17:42:07","6"
"1523","2020-05-27","11:50:17","6"
"1523","2020-05-28","16:20:10","6"
"1523","2020-05-28","17:54:22","6"
"1524","2021-11-04","13:22:23","4"
"1524","2021-11-04","14:34:48","4"
"1524","2021-11-05","10:49:08","4"
"1524","2021-11-05","11:53:08","4"
"1524","2021-11-05","22:48:27","4"
"1524","2021-11-06","11:42:41","4"
"1524","2021-11-07","20:06:06","4"
"1524","2021-11-08","10:26:17","4"
"1524","2021-11-08","13:31:46","4"
"1524","2021-11-08","18:13:56","4"
"1527","2020-04-18","16:57:23","4"
"1527","2020-04-18","21:37:39","4"
"1527","2020-04-18","22:34:33","4"
"1527","2020-04-19","21:15:42","4"
"1527","2020-04-21","11:28:18","4"
"1527","2020-04-21","14:50:49","4"
"1527","2020-04-21","17:52:55","4"
"1527","2020-04-21","20:13:38","4"
"1527","2020-04-21","21:28:31","4"
"1527","2020-04-22","21:42:38","4"
"1527","2020-10-21","10:03:18","6"
"1527","2020-10-21","23:06:31","6"
"1527","2020-10-22","23:30:45","6"
"1527","2020-10-23","14:31:32","6"
"1527","2020-10-23","19:16:37","6"
"1527","2020-10-24","12:50:05","6"
"1527","2020-10-24","20:50:55","6"
"1527","2020-10-24","21:43:38","6"
"1527","2020-10-25","12:55:23","6"
"1527","2020-10-25","16:42:26","6"
"1527","2021-03-13","16:35:17","1"
"1527","2021-03-15","12:33:13","1"
"1527","2021-03-15","15:53:52","1"
"1527","2021-03-15","16:06:34","1"
"1527","2021-03-15","17:43:02","1"
"1527","2021-03-15","23:31:17","1"
"1527","2021-03-16","12:19:01","1"
"1527","2021-03-17","10:12:32","1"
"1527","2021-03-17","14:47:38","1"
"1527","2021-03-17","20:35:07","1"
"1530","2021-08-24","20:22:52","1"
"1530","2021-08-24","22:56:51","1"
"1530","2021-08-25","20:54:50","1"
"1530","2021-08-26","12:38:34","1"
"1530","2021-08-26","13:47:39","1"
"1530","2021-08-26","15:35:47","1"
"1530","2021-08-27","10:10:18","1"
"1530","2021-08-27","16:02:07","1"
"1530","2021-08-27","18:07:25","1"
"1530","2021-08-28","16:09:17","1"
"1531","2020-11-13","10:44:34","1"
"1531","2020-11-13","14:25:00","1"
"1531","2020-11-15","10:23:41","1"
"1531","2020-11-15","13:15:39","1"
"1531","2020-11-15","18:02:22","1"
"1531","2020-11-15","20:57:12","1"
"1531","2020-11-16","22:02:40","1"
"1531","2020-11-17","11:05:39","1"
"1531","2020-11-17","11:15:44","1"
"1531","2020-11-17","20:42:04","1"
"1532","2020-08-27","12:12:24","1"
"1532","2020-08-27","15:37:42","1"
"1532","2020-09-01","12:40:32","1"
"1532","2020-09-01","16:25:46","1"
"1532","2020-09-01","18:29:57","1"
"1532","2020-09-01","23:13:09","1"
"1532","2020-09-02","22:00:50","1"
"1532","2020-09-03","16:14:41","1"
"1532","2020-09-03","19:52:55","1"
"1532","2020-09-03","23:13:45","1"
"1532","2021-03-03","17:06:29","4"
"1532","2021-03-03","20:01:29","4"
"1532","2021-03-03","21:11:29","4"
"1532","2021-03-04","12:09:19","4"
"1532","2021-03-04","15:49:17","4"
"1532","2021-03-06","13:25:31","4"
"1532","2021-03-06","17:38:45","4"
"1532","2021-03-06","20:48:29","4"
"1532","2021-03-06","22:47:48","4"
"1532","2021-03-07","15:31:14","4"
"1534","2020-10-07","12:25:40","6"
"1534","2020-10-07","19:28:45","6"
"1534","2020-10-09","12:46:27","6"
"1534","2020-10-09","13:30:38","6"
"1534","2020-10-09","20:19:47","6"
"1534","2020-10-09","21:39:52","6"
"1534","2020-10-10","21:27:37","6"
"1534","2020-10-11","13:33:38","6"
"1534","2020-10-11","15:06:22","6"
"1534","2020-10-11","23:43:45","6"
"1535","2021-08-20","16:34:17","4"
"1535","2021-08-20","23:07:55","4"
"1535","2021-08-21","10:03:24","4"
"1535","2021-08-21","13:05:50","4"
"1535","2021-08-21","13:05:52","4"
"1535","2021-08-21","19:27:37","4"
"1535","2021-08-22","11:27:00","4"
"1535","2021-08-22","17:29:48","4"
"1535","2021-08-22","21:43:54","4"
"1535","2021-08-23","12:45:10","4"
"1538","2021-11-20","13:53:24","4"
"1538","2021-11-20","14:15:30","4"
"1538","2021-11-20","17:52:14","4"
"1538","2021-11-20","22:31:31","4"
"1538","2021-11-21","10:47:17","4"
"1538","2021-11-21","11:07:09","4"
"1538","2021-11-22","18:46:29","4"
"1538","2021-11-22","23:54:02","4"
"1538","2021-11-23","18:33:55","4"
"1538","2021-11-23","19:06:35","4"
"1539","2020-03-10","11:37:35","4"
"1539","2020-03-10","19:02:32","4"
"1539","2020-03-10","19:43:06","4"
"1539","2020-03-11","17:12:22","4"
"1539","2020-03-11","17:44:49","4"
"1539","2020-03-12","11:22:49","4"
"1539","2020-03-12","19:22:26","4"
"1539","2020-03-12","22:33:15","4"
"1539","2020-03-13","16:06:01","4"
"1539","2020-03-14","16:42:12","4"
"1543","2020-05-21","19:46:52","4"
"1543","2020-05-21","19:49:42","4"
"1543","2020-05-22","17:53:08","4"
"1543","2020-05-22","20:48:20","4"
"1543","2020-05-23","18:45:50","4"
"1543","2020-05-23","20:35:13","4"
"1543","2020-05-24","10:35:05","4"
"1543","2020-05-24","17:29:37","4"
"1543","2020-05-25","13:17:54","4"
"1543","2020-05-25","15:30:58","4"
"1546","2020-09-11","18:07:47","1"
"1546","2020-09-12","20:48:03","1"
"1546","2020-09-12","22:06:31","1"
"1546","2020-09-13","11:46:21","1"
"1546","2020-09-13","22:00:50","1"
"1546","2020-09-13","23:38:16","1"
"1546","2020-09-14","20:27:02","1"
"1546","2020-09-15","11:28:32","1"
"1546","2020-09-15","13:24:43","1"
"1546","2020-09-15","13:42:47","1"
"1547","2020-08-13","11:41:52","6"
"1547","2020-08-13","21:36:06","6"
"1547","2020-08-14","13:36:01","6"
"1547","2020-08-14","19:45:53","6"
"1547","2020-08-14","22:57:20","6"
"1547","2020-08-15","22:23:46","6"
"1547","2020-08-16","17:46:49","6"
"1547","2020-08-17","12:43:31","6"
"1547","2020-08-17","13:32:00","6"
"1547","2020-08-17","19:08:15","6"
"1549","2020-01-04","23:56:17","4"
"1549","2020-01-05","13:42:46","4"
"1549","2020-01-06","11:30:03","4"
"1549","2020-01-06","19:26:57","4"
"1549","2020-01-06","21:06:29","4"
"1549","2020-01-07","11:55:09","4"
"1549","2020-01-07","14:50:55","4"
"1549","2020-01-07","15:06:33","4"
"1549","2020-01-07","17:16:20","4"
"1549","2020-01-07","23:05:17","4"
"1556","2021-09-11","10:36:19","1"
"1556","2021-09-11","12:44:28","1"
"1556","2021-09-12","16:56:45","1"
"1556","2021-09-12","19:11:03","1"
"1556","2021-09-13","16:20:18","1"
"1556","2021-09-14","15:26:41","1"
"1556","2021-09-15","10:49:56","1"
"1556","2021-09-15","12:43:27","1"
"1556","2021-09-15","13:39:21","1"
"1556","2021-09-15","22:40:16","1"
"1557","2020-06-06","10:53:36","1"
"1557","2020-06-06","11:47:08","1"
"1557","2020-06-06","20:48:51","1"
"1557","2020-06-07","10:41:47","1"
"1557","2020-06-07","13:43:40","1"
"1557","2020-06-07","21:26:36","1"
"1557","2020-06-08","19:33:39","1"
"1557","2020-06-09","10:15:32","1"
"1557","2020-06-10","14:31:57","1"
"1557","2020-06-10","22:19:33","1"
"1559","2021-11-19","17:21:28","4"
"1559","2021-11-19","17:46:58","4"
"1559","2021-11-20","10:22:47","4"
"1559","2021-11-20","11:55:34","4"
"1559","2021-11-21","22:34:30","4"
"1559","2021-11-23","12:03:58","4"
"1559","2021-11-23","12:29:06","4"
"1559","2021-11-23","13:07:26","4"
"1559","2021-11-23","13:44:13","4"
"1559","2021-11-23","17:11:51","4"
"1560","2020-11-23","12:09:20","6"
"1560","2020-11-23","12:53:11","6"
"1560","2020-11-23","16:21:56","6"
"1560","2020-11-24","21:36:36","6"
"1560","2020-11-25","14:20:28","6"
"1560","2020-11-25","21:48:35","6"
"1560","2020-11-27","15:57:54","6"
"1560","2020-11-27","18:46:08","6"
"1560","2020-11-27","21:02:39","6"
"1560","2020-11-27","21:13:37","6"
"1561","2020-05-05","16:44:53","1"
"1561","2020-05-05","20:14:27","1"
"1561","2020-05-07","22:39:02","1"
"1561","2020-05-08","10:17:15","1"
"1561","2020-05-08","13:17:39","1"
"1561","2020-05-08","15:08:24","1"
"1561","2020-05-09","18:06:08","1"
"1561","2020-05-09","18:07:01","1"
"1561","2020-05-09","19:14:41","1"
"1561","2020-05-09","19:48:32","1"
"1562","2020-08-27","20:53:07","5"
"1562","2020-08-27","22:17:29","5"
"1562","2020-08-28","13:55:52","5"
"1562","2020-09-01","13:49:19","5"
"1564","2020-03-06","15:10:14","6"
"1564","2020-03-07","10:38:36","6"
"1564","2020-03-07","16:23:05","6"
"1564","2020-03-08","12:42:57","6"
"1564","2020-03-08","20:26:45","6"
"1564","2020-03-09","10:11:12","6"
"1564","2020-03-09","10:52:28","6"
"1564","2020-03-09","23:53:30","6"
"1564","2020-03-10","12:13:07","6"
"1564","2020-03-10","19:25:01","6"
"1566","2021-02-23","10:00:31","6"
"1566","2021-02-23","16:46:22","6"
"1566","2021-02-24","10:42:09","6"
"1566","2021-02-25","13:16:04","6"
"1566","2021-02-25","15:20:50","6"
"1566","2021-02-26","11:18:05","6"
"1566","2021-02-26","15:42:20","6"
"1566","2021-02-26","17:34:26","6"
"1566","2021-02-27","10:55:40","6"
"1566","2021-02-27","15:17:23","6"
"1567","2020-07-12","17:08:00","5"
"1567","2020-07-13","14:55:00","5"
"1567","2020-07-16","16:33:07","5"
"1567","2020-07-16","18:56:58","5"
"1567","2020-11-25","13:36:30","6"
"1567","2020-11-25","16:19:38","6"
"1567","2020-11-25","18:06:15","6"
"1567","2020-11-26","10:17:50","6"
"1567","2020-11-26","10:46:33","6"
"1567","2020-11-26","20:23:32","6"
"1567","2020-11-27","11:41:47","6"
"1567","2020-11-28","19:16:01","6"
"1567","2020-12-01","13:40:32","6"
"1567","2020-12-01","21:08:34","6"
"1569","2020-07-07","16:02:17","1"
"1569","2020-07-08","12:55:46","1"
"1569","2020-07-08","19:45:15","1"
"1569","2020-07-09","10:08:38","1"
"1569","2020-07-09","11:49:23","1"
"1569","2020-07-09","16:16:47","1"
"1569","2020-07-10","15:08:34","1"
"1569","2020-07-10","21:35:06","1"
"1569","2020-07-11","13:02:24","1"
"1569","2020-07-11","19:24:24","1"
"1575","2021-06-20","16:10:15","4"
"1575","2021-06-20","17:01:43","4"
"1575","2021-06-20","17:41:39","4"
"1575","2021-06-20","17:58:51","4"
"1575","2021-06-20","18:36:39","4"
"1575","2021-06-20","23:49:50","4"
"1575","2021-06-21","16:58:06","4"
"1575","2021-06-22","19:06:51","4"
"1575","2021-06-23","16:58:46","4"
"1575","2021-06-23","20:19:35","4"
"1577","2021-05-25","15:34:46","5"
"1577","2021-05-27","15:26:39","5"
"1577","2021-05-28","15:55:55","5"
"1577","2021-05-28","20:20:47","5"
"1579","2020-06-02","17:21:14","1"
"1579","2020-06-02","19:14:18","1"
"1579","2020-06-02","23:12:02","1"
"1579","2020-06-04","15:56:01","1"
"1579","2020-06-04","21:56:33","1"
"1579","2020-06-05","15:05:23","1"
"1579","2020-06-06","13:08:45","1"
"1579","2020-06-06","17:35:39","1"
"1579","2020-06-06","18:01:27","1"
"1579","2020-06-06","19:13:25","1"
"1580","2020-09-27","11:48:45","6"
"1580","2020-09-27","21:50:40","6"
"1580","2020-10-01","20:03:28","6"
"1580","2020-10-02","10:21:13","6"
"1580","2020-10-02","16:49:53","6"
"1580","2020-10-02","17:47:02","6"
"1580","2020-10-02","23:29:01","6"
"1580","2020-10-03","10:23:15","6"
"1580","2020-10-03","11:35:07","6"
"1580","2020-10-03","21:28:52","6"
"1582","2021-02-24","10:41:44","1"
"1582","2021-02-24","11:00:12","1"
"1582","2021-02-24","12:54:12","1"
"1582","2021-02-24","22:20:16","1"
"1582","2021-02-25","15:23:25","1"
"1582","2021-02-25","23:27:19","1"
"1582","2021-02-27","12:29:58","1"
"1582","2021-02-27","18:54:09","1"
"1582","2021-02-27","23:09:06","1"
"1582","2021-02-27","23:45:32","1"
"1582","2021-05-16","21:08:16","6"
"1582","2021-05-17","20:29:25","6"
"1582","2021-05-18","10:07:49","6"
"1582","2021-05-18","12:54:02","6"
"1582","2021-05-18","19:43:09","6"
"1582","2021-05-19","12:58:27","6"
"1582","2021-05-19","16:14:20","6"
"1582","2021-05-19","16:26:57","6"
"1582","2021-05-19","17:52:22","6"
"1582","2021-05-20","19:45:18","6"
"1584","2020-04-08","22:25:10","1"
"1584","2020-04-08","23:58:03","1"
"1584","2020-04-09","16:57:43","1"
"1584","2020-04-10","23:38:29","1"
"1584","2020-04-11","12:06:13","1"
"1584","2020-04-11","13:01:46","1"
"1584","2020-04-11","13:22:02","1"
"1584","2020-04-11","22:58:12","1"
"1584","2020-04-12","20:12:24","1"
"1584","2020-04-12","23:27:10","1"
"1585","2020-01-18","13:02:39","6"
"1585","2020-01-18","16:38:43","6"
"1585","2020-01-19","10:12:45","6"
"1585","2020-01-19","12:42:16","6"
"1585","2020-01-19","12:43:28","6"
"1585","2020-01-19","19:52:55","6"
"1585","2020-01-20","17:36:04","6"
"1585","2020-01-20","22:06:05","6"
"1585","2020-01-21","10:12:13","6"
"1585","2020-01-22","11:32:08","6"
"1585","2021-02-15","12:32:27","5"
"1585","2021-02-16","20:54:35","5"
"1585","2021-02-17","17:21:54","5"
"1585","2021-02-18","18:46:10","5"
"1585","2021-05-10","13:29:22","1"
"1585","2021-05-10","17:02:12","1"
"1585","2021-05-11","14:44:19","1"
"1585","2021-05-11","23:41:00","1"
"1585","2021-05-12","18:26:26","1"
"1585","2021-05-12","23:56:14","1"
"1585","2021-05-13","15:57:57","1"
"1585","2021-05-13","23:42:07","1"
"1585","2021-05-14","14:22:55","1"
"1585","2021-05-14","19:11:22","1"
"1592","2020-11-21","12:27:42","1"
"1592","2020-11-21","15:15:29","1"
"1592","2020-11-21","23:20:49","1"
"1592","2020-11-23","12:13:38","1"
"1592","2020-11-24","10:08:06","1"
"1592","2020-11-24","15:19:15","1"
"1592","2020-11-24","16:35:10","1"
"1592","2020-11-24","20:08:49","1"
"1592","2020-11-25","14:00:32","1"
"1592","2020-11-25","22:39:08","1"
"1593","2020-01-13","21:29:35","1"
"1593","2020-01-13","22:07:53","1"
"1593","2020-01-14","15:27:39","1"
"1593","2020-01-15","22:02:17","1"
"1593","2020-01-16","14:40:12","1"
"1593","2020-01-16","18:14:01","1"
"1593","2020-01-17","12:16:21","1"
"1593","2020-01-17","12:31:41","1"
"1593","2020-01-17","18:26:05","1"
"1593","2020-01-17","20:43:43","1"
"1594","2021-08-10","10:07:29","6"
"1594","2021-08-10","14:13:11","6"
"1594","2021-08-10","23:08:03","6"
"1594","2021-08-11","17:36:19","6"
"1594","2021-08-12","10:45:19","6"
"1594","2021-08-12","20:42:06","6"
"1594","2021-08-13","11:39:38","6"
"1594","2021-08-13","17:12:48","6"
"1594","2021-08-13","22:54:33","6"
"1594","2021-08-13","23:37:39","6"
"1599","2021-08-06","16:20:52","5"
"1599","2021-08-07","12:24:39","5"
"1599","2021-08-07","12:38:11","5"
"1599","2021-08-08","21:47:27","5"
"1600","2020-06-27","11:17:44","6"
"1600","2020-06-27","12:55:13","6"
"1600","2020-06-28","11:13:43","6"
"1600","2020-06-28","13:28:53","6"
"1600","2020-06-28","23:21:02","6"
"1600","2020-07-01","13:58:54","6"
"1600","2020-07-01","18:24:12","6"
"1600","2020-07-02","15:24:20","6"
"1600","2020-07-03","18:09:03","6"
"1600","2020-07-03","22:43:01","6"
"1600","2020-11-07","15:49:29","4"
"1600","2020-11-07","16:56:27","4"
"1600","2020-11-07","18:23:37","4"
"1600","2020-11-07","18:44:15","4"
"1600","2020-11-07","22:30:45","4"
"1600","2020-11-08","15:33:10","4"
"1600","2020-11-08","23:15:31","4"
"1600","2020-11-09","22:03:25","4"
"1600","2020-11-10","12:28:51","4"
"1600","2020-11-11","19:29:05","4"
"1601","2021-06-05","18:01:11","1"
"1601","2021-06-05","22:18:42","1"
"1601","2021-06-05","22:32:58","1"
"1601","2021-06-06","11:53:09","1"
"1601","2021-06-06","16:29:10","1"
"1601","2021-06-07","13:22:35","1"
"1601","2021-06-07","17:42:20","1"
"1601","2021-06-08","10:26:03","1"
"1601","2021-06-08","16:32:46","1"
"1601","2021-06-09","12:37:27","1"
"1605","2021-11-05","12:01:32","6"
"1605","2021-11-05","17:14:54","6"
"1605","2021-11-05","18:55:09","6"
"1605","2021-11-06","11:26:45","6"
"1605","2021-11-06","15:43:33","6"
"1605","2021-11-06","18:00:33","6"
"1605","2021-11-07","11:55:26","6"
"1605","2021-11-08","14:25:07","6"
"1605","2021-11-09","18:40:31","6"
"1605","2021-11-09","19:44:21","6"
"1606","2020-10-27","13:26:53","6"
"1606","2020-10-27","20:18:31","6"
"1606","2020-10-28","13:15:34","6"
"1606","2020-10-28","15:06:40","6"
"1606","2020-11-01","11:10:44","6"
"1606","2020-11-01","14:08:15","6"
"1606","2020-11-01","21:17:24","6"
"1606","2020-11-02","18:27:18","6"
"1606","2020-11-03","10:13:23","6"
"1606","2020-11-03","18:08:18","6"
"1607","2021-06-22","14:35:30","4"
"1607","2021-06-24","11:03:36","4"
"1607","2021-06-24","11:40:30","4"
"1607","2021-06-24","19:23:42","4"
"1607","2021-06-24","22:11:16","4"
"1607","2021-06-25","10:02:46","4"
"1607","2021-06-25","15:11:45","4"
"1607","2021-06-26","15:18:26","4"
"1607","2021-06-26","16:30:19","4"
"1607","2021-06-26","23:19:35","4"
"1608","2020-05-07","10:43:24","1"
"1608","2020-05-07","11:39:23","1"
"1608","2020-05-07","18:08:54","1"
"1608","2020-05-08","12:17:54","1"
"1608","2020-05-08","14:30:26","1"
"1608","2020-05-08","19:14:29","1"
"1608","2020-05-09","23:45:43","1"
"1608","2020-05-10","17:56:34","1"
"1608","2020-05-11","11:57:34","1"
"1608","2020-05-11","18:04:39","1"
"1608","2021-10-11","14:48:50","4"
"1608","2021-10-11","15:03:14","4"
"1608","2021-10-11","20:43:52","4"
"1608","2021-10-12","17:24:49","4"
"1608","2021-10-13","11:48:38","4"
"1608","2021-10-14","12:13:05","4"
"1608","2021-10-14","14:58:58","4"
"1608","2021-10-14","22:57:29","4"
"1608","2021-10-15","11:47:09","4"
"1608","2021-10-15","14:27:20","4"
"1609","2020-02-27","15:19:08","5"
"1609","2020-02-28","10:11:45","5"
"1609","2020-02-28","17:15:01","5"
"1609","2020-03-02","21:30:45","5"
"1612","2021-01-04","18:35:57","6"
"1612","2021-01-04","22:48:28","6"
"1612","2021-01-05","15:12:50","6"
"1612","2021-01-05","21:04:25","6"
"1612","2021-01-06","16:48:06","6"
"1612","2021-01-06","18:13:11","6"
"1612","2021-01-07","11:27:13","6"
"1612","2021-01-07","13:05:17","6"
"1612","2021-01-07","16:49:48","6"
"1612","2021-01-07","20:36:36","6"
"1613","2020-02-10","10:04:52","6"
"1613","2020-02-10","20:44:46","6"
"1613","2020-02-11","11:35:47","6"
"1613","2020-02-12","10:38:20","6"
"1613","2020-02-13","15:36:27","6"
"1613","2020-02-13","17:10:57","6"
"1613","2020-02-14","14:32:06","6"
"1613","2020-02-14","19:46:10","6"
"1613","2020-02-14","21:04:48","6"
"1613","2020-02-14","21:09:52","6"
"1613","2020-06-18","12:18:31","1"
"1613","2020-06-18","20:07:44","1"
"1613","2020-06-19","10:47:36","1"
"1613","2020-06-19","14:54:15","1"
"1613","2020-06-20","13:44:16","1"
"1613","2020-06-20","23:54:42","1"
"1613","2020-06-21","16:35:12","1"
"1613","2020-06-21","19:16:06","1"
"1613","2020-06-22","10:48:07","1"
"1613","2020-06-22","12:21:45","1"
"1615","2021-11-14","22:41:43","1"
"1615","2021-11-15","10:30:44","1"
"1615","2021-11-15","14:08:26","1"
"1615","2021-11-16","12:13:08","1"
"1615","2021-11-16","12:33:15","1"
"1615","2021-11-16","13:33:12","1"
"1615","2021-11-16","13:48:20","1"
"1615","2021-11-16","16:33:41","1"
"1615","2021-11-16","22:57:57","1"
"1615","2021-11-17","23:28:06","1"
"1618","2020-03-23","12:05:10","5"
"1618","2020-03-25","12:32:22","5"
"1618","2020-03-26","18:47:10","5"
"1618","2020-03-27","14:21:41","5"
"1618","2021-11-24","10:28:28","4"
"1618","2021-11-24","14:35:09","4"
"1618","2021-11-24","19:40:35","4"
"1618","2021-11-25","15:44:41","4"
"1618","2021-11-25","16:50:16","4"
"1618","2021-11-25","18:38:33","4"
"1618","2021-11-26","12:03:00","4"
"1618","2021-11-27","11:21:46","4"
"1618","2021-11-27","14:19:23","4"
"1618","2021-11-28","14:38:20","4"
"1619","2020-11-06","13:33:24","6"
"1619","2020-11-06","14:24:14","6"
"1619","2020-11-06","17:06:41","6"
"1619","2020-11-06","20:30:53","6"
"1619","2020-11-07","20:08:48","6"
"1619","2020-11-09","10:42:53","6"
"1619","2020-11-09","11:20:06","6"
"1619","2020-11-10","10:26:43","6"
"1619","2020-11-10","13:09:55","6"
"1619","2020-11-10","22:20:27","6"
"1621","2021-03-24","13:18:38","4"
"1621","2021-03-24","16:23:50","4"
"1621","2021-03-24","18:40:00","4"
"1621","2021-03-25","19:36:27","4"
"1621","2021-03-26","19:10:51","4"
"1621","2021-03-26","20:14:45","4"
"1621","2021-03-27","19:00:00","4"
"1621","2021-03-27","21:20:15","4"
"1621","2021-03-28","10:26:29","4"
"1621","2021-03-28","19:21:12","4"
"1625","2020-11-18","11:27:20","5"
"1625","2020-11-19","20:34:53","5"
"1625","2020-11-19","21:31:01","5"
"1625","2020-11-20","15:52:24","5"
"1625","2021-08-25","14:03:25","6"
"1625","2021-08-25","18:45:14","6"
"1625","2021-08-26","11:58:28","6"
"1625","2021-08-27","15:26:40","6"
"1625","2021-08-27","17:11:19","6"
"1625","2021-08-28","10:12:25","6"
"1625","2021-09-01","10:43:39","6"
"1625","2021-09-01","19:02:11","6"
"1625","2021-09-01","20:55:54","6"
"1625","2021-09-01","21:10:43","6"
"1626","2020-02-27","17:08:30","6"
"1626","2020-02-27","19:29:42","6"
"1626","2020-02-28","18:16:28","6"
"1626","2020-03-01","16:26:31","6"
"1626","2020-03-01","19:10:52","6"
"1626","2020-03-01","20:27:48","6"
"1626","2020-03-02","15:05:17","6"
"1626","2020-03-02","16:33:28","6"
"1626","2020-03-02","18:50:14","6"
"1626","2020-03-03","18:45:09","6"
"1626","2020-08-07","11:48:19","5"
"1626","2020-08-07","15:21:46","5"
"1626","2020-08-07","16:21:18","5"
"1626","2020-08-10","22:36:13","5"
"1628","2020-11-15","12:37:39","4"
