"date_of_start","time_of_start","date_of_end","time_of_end","nfc_id","place_id"
"2021-11-05","18:42:08","2021-11-11","18:42:08","1522","421"
"2021-11-05","18:42:08","2021-11-11","18:42:08","1522","422"
"2021-11-05","18:42:08","2021-11-11","18:42:08","1522","423"
"2021-11-05","18:42:08","2021-11-11","18:42:08","1522","424"
"2021-11-05","18:42:08","2021-11-11","18:42:08","1522","425"
"2020-05-23","14:29:34","2020-06-01","14:29:34","1523","430"
"2020-05-23","14:29:34","2020-06-01","14:29:34","1523","431"
"2020-05-23","14:29:34","2020-06-01","14:29:34","1523","432"
"2020-05-23","14:29:34","2020-06-01","14:29:34","1523","433"
"2020-05-23","14:29:34","2020-06-01","14:29:34","1523","434"
"2020-05-23","14:29:34","2020-06-01","14:29:34","1523","435"
"2020-05-23","14:29:34","2020-06-01","14:29:34","1523","436"
"2020-05-23","14:29:34","2020-06-01","14:29:34","1523","437"
"2020-05-23","14:29:34","2020-06-01","14:29:34","1523","438"
"2020-05-23","14:29:34","2020-06-01","14:29:34","1523","439"
"2021-11-03","11:01:41","2021-11-09","11:01:41","1524","416"
"2021-11-03","11:01:41","2021-11-09","11:01:41","1524","417"
"2021-11-03","11:01:41","2021-11-09","11:01:41","1524","418"
"2021-11-03","11:01:41","2021-11-09","11:01:41","1524","419"
"2021-11-03","11:01:41","2021-11-09","11:01:41","1524","420"
"2021-11-03","11:01:41","2021-11-09","11:01:41","1524","421"
"2021-11-03","11:01:41","2021-11-09","11:01:41","1524","422"
"2021-11-03","11:01:41","2021-11-09","11:01:41","1524","423"
"2021-11-03","11:01:41","2021-11-09","11:01:41","1524","424"
"2021-11-03","11:01:41","2021-11-09","11:01:41","1524","425"
"2021-03-12","12:35:09","2021-03-18","12:35:09","1527","208"
"2021-03-12","12:35:09","2021-03-18","12:35:09","1527","401"
"2021-03-12","12:35:09","2021-03-18","12:35:09","1527","402"
"2021-03-12","12:35:09","2021-03-18","12:35:09","1527","403"
"2021-03-12","12:35:09","2021-03-18","12:35:09","1527","404"
"2021-03-12","12:35:09","2021-03-18","12:35:09","1527","405"
"2021-03-12","12:35:09","2021-03-18","12:35:09","1527","406"
"2021-03-12","12:35:09","2021-03-18","12:35:09","1527","407"
"2021-03-12","12:35:09","2021-03-18","12:35:09","1527","408"
"2021-03-12","12:35:09","2021-03-18","12:35:09","1527","409"
"2021-03-12","12:35:09","2021-03-18","12:35:09","1527","410"
"2020-04-17","11:05:35","2020-04-23","11:05:35","1527","416"
"2020-04-17","11:05:35","2020-04-23","11:05:35","1527","417"
"2020-04-17","11:05:35","2020-04-23","11:05:35","1527","418"
"2020-04-17","11:05:35","2020-04-23","11:05:35","1527","419"
"2020-04-17","11:05:35","2020-04-23","11:05:35","1527","420"
"2020-04-17","11:05:35","2020-04-23","11:05:35","1527","421"
"2020-04-17","11:05:35","2020-04-23","11:05:35","1527","422"
"2020-04-17","11:05:35","2020-04-23","11:05:35","1527","423"
"2020-04-17","11:05:35","2020-04-23","11:05:35","1527","424"
"2020-04-17","11:05:35","2020-04-23","11:05:35","1527","425"
"2020-10-20","15:53:48","2020-10-26","15:53:48","1527","430"
"2020-10-20","15:53:48","2020-10-26","15:53:48","1527","431"
"2020-10-20","15:53:48","2020-10-26","15:53:48","1527","432"
"2020-10-20","15:53:48","2020-10-26","15:53:48","1527","433"
"2020-10-20","15:53:48","2020-10-26","15:53:48","1527","434"
"2020-10-20","15:53:48","2020-10-26","15:53:48","1527","435"
"2020-10-20","15:53:48","2020-10-26","15:53:48","1527","436"
"2020-10-20","15:53:48","2020-10-26","15:53:48","1527","437"
"2020-10-20","15:53:48","2020-10-26","15:53:48","1527","438"
"2020-10-20","15:53:48","2020-10-26","15:53:48","1527","439"
"2021-03-12","12:35:09","2021-03-18","12:35:09","1527","440"
"2021-08-23","21:34:01","2021-09-01","21:34:01","1530","288"
"2021-08-23","21:34:01","2021-09-01","21:34:01","1530","401"
"2021-08-23","21:34:01","2021-09-01","21:34:01","1530","402"
"2021-08-23","21:34:01","2021-09-01","21:34:01","1530","403"
"2021-08-23","21:34:01","2021-09-01","21:34:01","1530","404"
"2021-08-23","21:34:01","2021-09-01","21:34:01","1530","405"
"2021-08-23","21:34:01","2021-09-01","21:34:01","1530","406"
"2021-08-23","21:34:01","2021-09-01","21:34:01","1530","407"
"2021-08-23","21:34:01","2021-09-01","21:34:01","1530","408"
"2021-08-23","21:34:01","2021-09-01","21:34:01","1530","409"
"2021-08-23","21:34:01","2021-09-01","21:34:01","1530","410"
"2021-08-23","21:34:01","2021-09-01","21:34:01","1530","440"
"2020-11-12","20:08:25","2020-11-18","20:08:25","1531","71"
"2020-11-12","20:08:25","2020-11-18","20:08:25","1531","401"
"2020-11-12","20:08:25","2020-11-18","20:08:25","1531","402"
"2020-11-12","20:08:25","2020-11-18","20:08:25","1531","403"
"2020-11-12","20:08:25","2020-11-18","20:08:25","1531","404"
"2020-11-12","20:08:25","2020-11-18","20:08:25","1531","405"
"2020-11-12","20:08:25","2020-11-18","20:08:25","1531","406"
"2020-11-12","20:08:25","2020-11-18","20:08:25","1531","407"
"2020-11-12","20:08:25","2020-11-18","20:08:25","1531","408"
"2020-11-12","20:08:25","2020-11-18","20:08:25","1531","409"
"2020-11-12","20:08:25","2020-11-18","20:08:25","1531","410"
"2020-11-12","20:08:25","2020-11-18","20:08:25","1531","440"
"2020-08-26","09:42:46","2020-09-04","09:42:46","1532","165"
"2020-08-26","09:42:46","2020-09-04","09:42:46","1532","401"
"2020-08-26","09:42:46","2020-09-04","09:42:46","1532","402"
"2020-08-26","09:42:46","2020-09-04","09:42:46","1532","403"
"2020-08-26","09:42:46","2020-09-04","09:42:46","1532","404"
"2020-08-26","09:42:46","2020-09-04","09:42:46","1532","405"
"2020-08-26","09:42:46","2020-09-04","09:42:46","1532","406"
"2020-08-26","09:42:46","2020-09-04","09:42:46","1532","407"
"2020-08-26","09:42:46","2020-09-04","09:42:46","1532","408"
"2020-08-26","09:42:46","2020-09-04","09:42:46","1532","409"
"2020-08-26","09:42:46","2020-09-04","09:42:46","1532","410"
"2021-03-02","21:11:55","2021-03-08","21:11:55","1532","416"
"2021-03-02","21:11:55","2021-03-08","21:11:55","1532","417"
"2021-03-02","21:11:55","2021-03-08","21:11:55","1532","418"
"2021-03-02","21:11:55","2021-03-08","21:11:55","1532","419"
"2021-03-02","21:11:55","2021-03-08","21:11:55","1532","420"
"2021-03-02","21:11:55","2021-03-08","21:11:55","1532","421"
"2021-03-02","21:11:55","2021-03-08","21:11:55","1532","422"
"2021-03-02","21:11:55","2021-03-08","21:11:55","1532","423"
"2021-03-02","21:11:55","2021-03-08","21:11:55","1532","424"
"2021-03-02","21:11:55","2021-03-08","21:11:55","1532","425"
"2020-08-26","09:42:46","2020-09-04","09:42:46","1532","440"
"2020-10-06","11:27:18","2020-10-12","11:27:18","1534","430"
"2020-10-06","11:27:18","2020-10-12","11:27:18","1534","431"
"2020-10-06","11:27:18","2020-10-12","11:27:18","1534","432"
"2020-10-06","11:27:18","2020-10-12","11:27:18","1534","433"
"2020-10-06","11:27:18","2020-10-12","11:27:18","1534","434"
"2020-10-06","11:27:18","2020-10-12","11:27:18","1534","435"
"2020-10-06","11:27:18","2020-10-12","11:27:18","1534","436"
"2020-10-06","11:27:18","2020-10-12","11:27:18","1534","437"
"2020-10-06","11:27:18","2020-10-12","11:27:18","1534","438"
"2020-10-06","11:27:18","2020-10-12","11:27:18","1534","439"
"2021-08-18","09:21:48","2021-08-24","09:21:48","1535","416"
"2021-08-18","09:21:48","2021-08-24","09:21:48","1535","417"
"2021-08-18","09:21:48","2021-08-24","09:21:48","1535","418"
"2021-08-18","09:21:48","2021-08-24","09:21:48","1535","419"
"2021-08-18","09:21:48","2021-08-24","09:21:48","1535","420"
"2021-08-18","09:21:48","2021-08-24","09:21:48","1535","421"
"2021-08-18","09:21:48","2021-08-24","09:21:48","1535","422"
"2021-08-18","09:21:48","2021-08-24","09:21:48","1535","423"
"2021-08-18","09:21:48","2021-08-24","09:21:48","1535","424"
"2021-08-18","09:21:48","2021-08-24","09:21:48","1535","425"
"2021-11-18","13:08:37","2021-11-24","13:08:37","1538","416"
"2021-11-18","13:08:37","2021-11-24","13:08:37","1538","417"
"2021-11-18","13:08:37","2021-11-24","13:08:37","1538","418"
"2021-11-18","13:08:37","2021-11-24","13:08:37","1538","419"
"2021-11-18","13:08:37","2021-11-24","13:08:37","1538","420"
"2021-11-18","13:08:37","2021-11-24","13:08:37","1538","421"
"2021-11-18","13:08:37","2021-11-24","13:08:37","1538","422"
"2021-11-18","13:08:37","2021-11-24","13:08:37","1538","423"
"2021-11-18","13:08:37","2021-11-24","13:08:37","1538","424"
"2021-11-18","13:08:37","2021-11-24","13:08:37","1538","425"
"2020-03-09","18:04:29","2020-03-15","18:04:29","1539","416"
"2020-03-09","18:04:29","2020-03-15","18:04:29","1539","417"
"2020-03-09","18:04:29","2020-03-15","18:04:29","1539","418"
"2020-03-09","18:04:29","2020-03-15","18:04:29","1539","419"
"2020-03-09","18:04:29","2020-03-15","18:04:29","1539","420"
"2020-03-09","18:04:29","2020-03-15","18:04:29","1539","421"
"2020-03-09","18:04:29","2020-03-15","18:04:29","1539","422"
"2020-03-09","18:04:29","2020-03-15","18:04:29","1539","423"
"2020-03-09","18:04:29","2020-03-15","18:04:29","1539","424"
"2020-03-09","18:04:29","2020-03-15","18:04:29","1539","425"
"2020-05-20","11:05:35","2020-05-26","11:05:35","1543","416"
"2020-05-20","11:05:35","2020-05-26","11:05:35","1543","417"
"2020-05-20","11:05:35","2020-05-26","11:05:35","1543","418"
"2020-05-20","11:05:35","2020-05-26","11:05:35","1543","419"
"2020-05-20","11:05:35","2020-05-26","11:05:35","1543","420"
"2020-05-20","11:05:35","2020-05-26","11:05:35","1543","421"
"2020-05-20","11:05:35","2020-05-26","11:05:35","1543","422"
"2020-05-20","11:05:35","2020-05-26","11:05:35","1543","423"
"2020-05-20","11:05:35","2020-05-26","11:05:35","1543","424"
"2020-05-20","11:05:35","2020-05-26","11:05:35","1543","425"
"2020-09-10","10:12:58","2020-09-16","10:12:58","1546","47"
"2020-09-10","10:12:58","2020-09-16","10:12:58","1546","401"
"2020-09-10","10:12:58","2020-09-16","10:12:58","1546","402"
"2020-09-10","10:12:58","2020-09-16","10:12:58","1546","403"
"2020-09-10","10:12:58","2020-09-16","10:12:58","1546","404"
"2020-09-10","10:12:58","2020-09-16","10:12:58","1546","405"
"2020-09-10","10:12:58","2020-09-16","10:12:58","1546","406"
"2020-09-10","10:12:58","2020-09-16","10:12:58","1546","407"
"2020-09-10","10:12:58","2020-09-16","10:12:58","1546","408"
"2020-09-10","10:12:58","2020-09-16","10:12:58","1546","409"
"2020-09-10","10:12:58","2020-09-16","10:12:58","1546","410"
"2020-09-10","10:12:58","2020-09-16","10:12:58","1546","440"
"2020-08-12","16:47:24","2020-08-18","16:47:24","1547","430"
"2020-08-12","16:47:24","2020-08-18","16:47:24","1547","431"
"2020-08-12","16:47:24","2020-08-18","16:47:24","1547","432"
"2020-08-12","16:47:24","2020-08-18","16:47:24","1547","433"
"2020-08-12","16:47:24","2020-08-18","16:47:24","1547","434"
"2020-08-12","16:47:24","2020-08-18","16:47:24","1547","435"
"2020-08-12","16:47:24","2020-08-18","16:47:24","1547","436"
"2020-08-12","16:47:24","2020-08-18","16:47:24","1547","437"
"2020-08-12","16:47:24","2020-08-18","16:47:24","1547","438"
"2020-08-12","16:47:24","2020-08-18","16:47:24","1547","439"
"2020-01-02","11:57:01","2020-01-08","11:57:01","1549","416"
"2020-01-02","11:57:01","2020-01-08","11:57:01","1549","417"
"2020-01-02","11:57:01","2020-01-08","11:57:01","1549","418"
"2020-01-02","11:57:01","2020-01-08","11:57:01","1549","419"
"2020-01-02","11:57:01","2020-01-08","11:57:01","1549","420"
"2020-01-02","11:57:01","2020-01-08","11:57:01","1549","421"
"2020-01-02","11:57:01","2020-01-08","11:57:01","1549","422"
"2020-01-02","11:57:01","2020-01-08","11:57:01","1549","423"
"2020-01-02","11:57:01","2020-01-08","11:57:01","1549","424"
"2020-01-02","11:57:01","2020-01-08","11:57:01","1549","425"
"2021-09-10","20:57:53","2021-09-16","20:57:53","1556","295"
"2021-09-10","20:57:53","2021-09-16","20:57:53","1556","401"
"2021-09-10","20:57:53","2021-09-16","20:57:53","1556","402"
"2021-09-10","20:57:53","2021-09-16","20:57:53","1556","403"
"2021-09-10","20:57:53","2021-09-16","20:57:53","1556","404"
"2021-09-10","20:57:53","2021-09-16","20:57:53","1556","405"
"2021-09-10","20:57:53","2021-09-16","20:57:53","1556","406"
"2021-09-10","20:57:53","2021-09-16","20:57:53","1556","407"
"2021-09-10","20:57:53","2021-09-16","20:57:53","1556","408"
"2021-09-10","20:57:53","2021-09-16","20:57:53","1556","409"
"2021-09-10","20:57:53","2021-09-16","20:57:53","1556","410"
"2021-09-10","20:57:53","2021-09-16","20:57:53","1556","440"
"2020-06-05","10:54:14","2020-06-11","10:54:14","1557","311"
"2020-06-05","10:54:14","2020-06-11","10:54:14","1557","401"
"2020-06-05","10:54:14","2020-06-11","10:54:14","1557","402"
"2020-06-05","10:54:14","2020-06-11","10:54:14","1557","403"
"2020-06-05","10:54:14","2020-06-11","10:54:14","1557","404"
"2020-06-05","10:54:14","2020-06-11","10:54:14","1557","405"
"2020-06-05","10:54:14","2020-06-11","10:54:14","1557","406"
"2020-06-05","10:54:14","2020-06-11","10:54:14","1557","407"
"2020-06-05","10:54:14","2020-06-11","10:54:14","1557","408"
"2020-06-05","10:54:14","2020-06-11","10:54:14","1557","409"
"2020-06-05","10:54:14","2020-06-11","10:54:14","1557","410"
"2020-06-05","10:54:14","2020-06-11","10:54:14","1557","440"
"2021-11-18","17:11:07","2021-11-24","17:11:07","1559","416"
"2021-11-18","17:11:07","2021-11-24","17:11:07","1559","417"
"2021-11-18","17:11:07","2021-11-24","17:11:07","1559","418"
"2021-11-18","17:11:07","2021-11-24","17:11:07","1559","419"
"2021-11-18","17:11:07","2021-11-24","17:11:07","1559","420"
"2021-11-18","17:11:07","2021-11-24","17:11:07","1559","421"
"2021-11-18","17:11:07","2021-11-24","17:11:07","1559","422"
"2021-11-18","17:11:07","2021-11-24","17:11:07","1559","423"
"2021-11-18","17:11:07","2021-11-24","17:11:07","1559","424"
"2021-11-18","17:11:07","2021-11-24","17:11:07","1559","425"
"2020-11-22","11:03:36","2020-11-28","11:03:36","1560","430"
"2020-11-22","11:03:36","2020-11-28","11:03:36","1560","431"
"2020-11-22","11:03:36","2020-11-28","11:03:36","1560","432"
"2020-11-22","11:03:36","2020-11-28","11:03:36","1560","433"
"2020-11-22","11:03:36","2020-11-28","11:03:36","1560","434"
"2020-11-22","11:03:36","2020-11-28","11:03:36","1560","435"
"2020-11-22","11:03:36","2020-11-28","11:03:36","1560","436"
"2020-11-22","11:03:36","2020-11-28","11:03:36","1560","437"
"2020-11-22","11:03:36","2020-11-28","11:03:36","1560","438"
"2020-11-22","11:03:36","2020-11-28","11:03:36","1560","439"
"2020-05-04","08:06:58","2020-05-10","08:06:58","1561","341"
"2020-05-04","08:06:58","2020-05-10","08:06:58","1561","401"
"2020-05-04","08:06:58","2020-05-10","08:06:58","1561","402"
"2020-05-04","08:06:58","2020-05-10","08:06:58","1561","403"
"2020-05-04","08:06:58","2020-05-10","08:06:58","1561","404"
"2020-05-04","08:06:58","2020-05-10","08:06:58","1561","405"
"2020-05-04","08:06:58","2020-05-10","08:06:58","1561","406"
"2020-05-04","08:06:58","2020-05-10","08:06:58","1561","407"
"2020-05-04","08:06:58","2020-05-10","08:06:58","1561","408"
"2020-05-04","08:06:58","2020-05-10","08:06:58","1561","409"
"2020-05-04","08:06:58","2020-05-10","08:06:58","1561","410"
"2020-05-04","08:06:58","2020-05-10","08:06:58","1561","440"
"2020-08-25","08:43:56","2020-09-03","08:43:56","1562","426"
"2020-08-25","08:43:56","2020-09-03","08:43:56","1562","427"
"2020-08-25","08:43:56","2020-09-03","08:43:56","1562","428"
"2020-08-25","08:43:56","2020-09-03","08:43:56","1562","429"
"2020-03-05","09:39:43","2020-03-11","09:39:43","1564","430"
"2020-03-05","09:39:43","2020-03-11","09:39:43","1564","431"
"2020-03-05","09:39:43","2020-03-11","09:39:43","1564","432"
"2020-03-05","09:39:43","2020-03-11","09:39:43","1564","433"
"2020-03-05","09:39:43","2020-03-11","09:39:43","1564","434"
"2020-03-05","09:39:43","2020-03-11","09:39:43","1564","435"
"2020-03-05","09:39:43","2020-03-11","09:39:43","1564","436"
"2020-03-05","09:39:43","2020-03-11","09:39:43","1564","437"
"2020-03-05","09:39:43","2020-03-11","09:39:43","1564","438"
"2020-03-05","09:39:43","2020-03-11","09:39:43","1564","439"
"2021-02-22","17:10:19","2021-02-28","17:10:19","1566","430"
"2021-02-22","17:10:19","2021-02-28","17:10:19","1566","431"
"2021-02-22","17:10:19","2021-02-28","17:10:19","1566","432"
"2021-02-22","17:10:19","2021-02-28","17:10:19","1566","433"
"2021-02-22","17:10:19","2021-02-28","17:10:19","1566","434"
"2021-02-22","17:10:19","2021-02-28","17:10:19","1566","435"
"2021-02-22","17:10:19","2021-02-28","17:10:19","1566","436"
"2021-02-22","17:10:19","2021-02-28","17:10:19","1566","437"
"2021-02-22","17:10:19","2021-02-28","17:10:19","1566","438"
"2021-02-22","17:10:19","2021-02-28","17:10:19","1566","439"
"2020-07-11","19:01:10","2020-07-17","19:01:10","1567","426"
"2020-07-11","19:01:10","2020-07-17","19:01:10","1567","427"
"2020-07-11","19:01:10","2020-07-17","19:01:10","1567","428"
"2020-07-11","19:01:10","2020-07-17","19:01:10","1567","429"
"2020-11-24","08:06:43","2020-12-02","08:06:43","1567","430"
"2020-11-24","08:06:43","2020-12-02","08:06:43","1567","431"
"2020-11-24","08:06:43","2020-12-02","08:06:43","1567","432"
"2020-11-24","08:06:43","2020-12-02","08:06:43","1567","433"
"2020-11-24","08:06:43","2020-12-02","08:06:43","1567","434"
"2020-11-24","08:06:43","2020-12-02","08:06:43","1567","435"
"2020-11-24","08:06:43","2020-12-02","08:06:43","1567","436"
"2020-11-24","08:06:43","2020-12-02","08:06:43","1567","437"
"2020-11-24","08:06:43","2020-12-02","08:06:43","1567","438"
"2020-11-24","08:06:43","2020-12-02","08:06:43","1567","439"
"2020-07-06","16:58:03","2020-07-12","16:58:03","1569","129"
"2020-07-06","16:58:03","2020-07-12","16:58:03","1569","401"
"2020-07-06","16:58:03","2020-07-12","16:58:03","1569","402"
"2020-07-06","16:58:03","2020-07-12","16:58:03","1569","403"
"2020-07-06","16:58:03","2020-07-12","16:58:03","1569","404"
"2020-07-06","16:58:03","2020-07-12","16:58:03","1569","405"
"2020-07-06","16:58:03","2020-07-12","16:58:03","1569","406"
"2020-07-06","16:58:03","2020-07-12","16:58:03","1569","407"
"2020-07-06","16:58:03","2020-07-12","16:58:03","1569","408"
"2020-07-06","16:58:03","2020-07-12","16:58:03","1569","409"
"2020-07-06","16:58:03","2020-07-12","16:58:03","1569","410"
"2020-07-06","16:58:03","2020-07-12","16:58:03","1569","440"
"2021-06-19","11:41:29","2021-06-25","11:41:29","1575","416"
"2021-06-19","11:41:29","2021-06-25","11:41:29","1575","417"
"2021-06-19","11:41:29","2021-06-25","11:41:29","1575","418"
"2021-06-19","11:41:29","2021-06-25","11:41:29","1575","419"
"2021-06-19","11:41:29","2021-06-25","11:41:29","1575","420"
"2021-06-19","11:41:29","2021-06-25","11:41:29","1575","421"
"2021-06-19","11:41:29","2021-06-25","11:41:29","1575","422"
"2021-06-19","11:41:29","2021-06-25","11:41:29","1575","423"
"2021-06-19","11:41:29","2021-06-25","11:41:29","1575","424"
"2021-06-19","11:41:29","2021-06-25","11:41:29","1575","425"
"2021-05-24","20:26:17","2021-06-02","20:26:17","1577","426"
"2021-05-24","20:26:17","2021-06-02","20:26:17","1577","427"
"2021-05-24","20:26:17","2021-06-02","20:26:17","1577","428"
"2021-05-24","20:26:17","2021-06-02","20:26:17","1577","429"
"2020-06-01","18:15:57","2020-06-07","18:15:57","1579","96"
"2020-06-01","18:15:57","2020-06-07","18:15:57","1579","401"
"2020-06-01","18:15:57","2020-06-07","18:15:57","1579","402"
"2020-06-01","18:15:57","2020-06-07","18:15:57","1579","403"
"2020-06-01","18:15:57","2020-06-07","18:15:57","1579","404"
"2020-06-01","18:15:57","2020-06-07","18:15:57","1579","405"
"2020-06-01","18:15:57","2020-06-07","18:15:57","1579","406"
"2020-06-01","18:15:57","2020-06-07","18:15:57","1579","407"
"2020-06-01","18:15:57","2020-06-07","18:15:57","1579","408"
"2020-06-01","18:15:57","2020-06-07","18:15:57","1579","409"
"2020-06-01","18:15:57","2020-06-07","18:15:57","1579","410"
"2020-06-01","18:15:57","2020-06-07","18:15:57","1579","440"
"2020-09-26","17:23:37","2020-10-04","17:23:37","1580","430"
"2020-09-26","17:23:37","2020-10-04","17:23:37","1580","431"
"2020-09-26","17:23:37","2020-10-04","17:23:37","1580","432"
"2020-09-26","17:23:37","2020-10-04","17:23:37","1580","433"
"2020-09-26","17:23:37","2020-10-04","17:23:37","1580","434"
"2020-09-26","17:23:37","2020-10-04","17:23:37","1580","435"
"2020-09-26","17:23:37","2020-10-04","17:23:37","1580","436"
"2020-09-26","17:23:37","2020-10-04","17:23:37","1580","437"
"2020-09-26","17:23:37","2020-10-04","17:23:37","1580","438"
"2020-09-26","17:23:37","2020-10-04","17:23:37","1580","439"
"2021-02-22","08:11:07","2021-02-28","08:11:07","1582","31"
"2021-02-22","08:11:07","2021-02-28","08:11:07","1582","401"
"2021-02-22","08:11:07","2021-02-28","08:11:07","1582","402"
"2021-02-22","08:11:07","2021-02-28","08:11:07","1582","403"
"2021-02-22","08:11:07","2021-02-28","08:11:07","1582","404"
"2021-02-22","08:11:07","2021-02-28","08:11:07","1582","405"
"2021-02-22","08:11:07","2021-02-28","08:11:07","1582","406"
"2021-02-22","08:11:07","2021-02-28","08:11:07","1582","407"
"2021-02-22","08:11:07","2021-02-28","08:11:07","1582","408"
"2021-02-22","08:11:07","2021-02-28","08:11:07","1582","409"
"2021-02-22","08:11:07","2021-02-28","08:11:07","1582","410"
"2021-05-15","10:49:56","2021-05-21","10:49:56","1582","430"
"2021-05-15","10:49:56","2021-05-21","10:49:56","1582","431"
"2021-05-15","10:49:56","2021-05-21","10:49:56","1582","432"
"2021-05-15","10:49:56","2021-05-21","10:49:56","1582","433"
"2021-05-15","10:49:56","2021-05-21","10:49:56","1582","434"
"2021-05-15","10:49:56","2021-05-21","10:49:56","1582","435"
"2021-05-15","10:49:56","2021-05-21","10:49:56","1582","436"
"2021-05-15","10:49:56","2021-05-21","10:49:56","1582","437"
"2021-05-15","10:49:56","2021-05-21","10:49:56","1582","438"
"2021-05-15","10:49:56","2021-05-21","10:49:56","1582","439"
"2021-02-22","08:11:07","2021-02-28","08:11:07","1582","440"
"2020-04-07","16:34:21","2020-04-13","16:34:21","1584","306"
"2020-04-07","16:34:21","2020-04-13","16:34:21","1584","401"
"2020-04-07","16:34:21","2020-04-13","16:34:21","1584","402"
"2020-04-07","16:34:21","2020-04-13","16:34:21","1584","403"
"2020-04-07","16:34:21","2020-04-13","16:34:21","1584","404"
"2020-04-07","16:34:21","2020-04-13","16:34:21","1584","405"
"2020-04-07","16:34:21","2020-04-13","16:34:21","1584","406"
"2020-04-07","16:34:21","2020-04-13","16:34:21","1584","407"
"2020-04-07","16:34:21","2020-04-13","16:34:21","1584","408"
"2020-04-07","16:34:21","2020-04-13","16:34:21","1584","409"
"2020-04-07","16:34:21","2020-04-13","16:34:21","1584","410"
"2020-04-07","16:34:21","2020-04-13","16:34:21","1584","440"
"2021-05-09","18:04:41","2021-05-15","18:04:41","1585","242"
"2021-05-09","18:04:41","2021-05-15","18:04:41","1585","401"
"2021-05-09","18:04:41","2021-05-15","18:04:41","1585","402"
"2021-05-09","18:04:41","2021-05-15","18:04:41","1585","403"
"2021-05-09","18:04:41","2021-05-15","18:04:41","1585","404"
"2021-05-09","18:04:41","2021-05-15","18:04:41","1585","405"
"2021-05-09","18:04:41","2021-05-15","18:04:41","1585","406"
"2021-05-09","18:04:41","2021-05-15","18:04:41","1585","407"
"2021-05-09","18:04:41","2021-05-15","18:04:41","1585","408"
"2021-05-09","18:04:41","2021-05-15","18:04:41","1585","409"
"2021-05-09","18:04:41","2021-05-15","18:04:41","1585","410"
"2021-02-13","12:41:14","2021-02-19","12:41:14","1585","426"
"2021-02-13","12:41:14","2021-02-19","12:41:14","1585","427"
"2021-02-13","12:41:14","2021-02-19","12:41:14","1585","428"
"2021-02-13","12:41:14","2021-02-19","12:41:14","1585","429"
"2020-01-17","15:36:16","2020-01-23","15:36:16","1585","430"
"2020-01-17","15:36:16","2020-01-23","15:36:16","1585","431"
"2020-01-17","15:36:16","2020-01-23","15:36:16","1585","432"
"2020-01-17","15:36:16","2020-01-23","15:36:16","1585","433"
"2020-01-17","15:36:16","2020-01-23","15:36:16","1585","434"
"2020-01-17","15:36:16","2020-01-23","15:36:16","1585","435"
"2020-01-17","15:36:16","2020-01-23","15:36:16","1585","436"
"2020-01-17","15:36:16","2020-01-23","15:36:16","1585","437"
"2020-01-17","15:36:16","2020-01-23","15:36:16","1585","438"
"2020-01-17","15:36:16","2020-01-23","15:36:16","1585","439"
"2021-05-09","18:04:41","2021-05-15","18:04:41","1585","440"
"2020-11-20","11:33:50","2020-11-26","11:33:50","1592","387"
"2020-11-20","11:33:50","2020-11-26","11:33:50","1592","401"
"2020-11-20","11:33:50","2020-11-26","11:33:50","1592","402"
"2020-11-20","11:33:50","2020-11-26","11:33:50","1592","403"
"2020-11-20","11:33:50","2020-11-26","11:33:50","1592","404"
"2020-11-20","11:33:50","2020-11-26","11:33:50","1592","405"
"2020-11-20","11:33:50","2020-11-26","11:33:50","1592","406"
"2020-11-20","11:33:50","2020-11-26","11:33:50","1592","407"
"2020-11-20","11:33:50","2020-11-26","11:33:50","1592","408"
"2020-11-20","11:33:50","2020-11-26","11:33:50","1592","409"
"2020-11-20","11:33:50","2020-11-26","11:33:50","1592","410"
"2020-11-20","11:33:50","2020-11-26","11:33:50","1592","440"
"2020-01-12","16:50:01","2020-01-18","16:50:01","1593","80"
"2020-01-12","16:50:01","2020-01-18","16:50:01","1593","401"
"2020-01-12","16:50:01","2020-01-18","16:50:01","1593","402"
"2020-01-12","16:50:01","2020-01-18","16:50:01","1593","403"
"2020-01-12","16:50:01","2020-01-18","16:50:01","1593","404"
"2020-01-12","16:50:01","2020-01-18","16:50:01","1593","405"
"2020-01-12","16:50:01","2020-01-18","16:50:01","1593","406"
"2020-01-12","16:50:01","2020-01-18","16:50:01","1593","407"
"2020-01-12","16:50:01","2020-01-18","16:50:01","1593","408"
"2020-01-12","16:50:01","2020-01-18","16:50:01","1593","409"
"2020-01-12","16:50:01","2020-01-18","16:50:01","1593","410"
"2020-01-12","16:50:01","2020-01-18","16:50:01","1593","440"
"2021-08-09","16:09:38","2021-08-15","16:09:38","1594","430"
"2021-08-09","16:09:38","2021-08-15","16:09:38","1594","431"
"2021-08-09","16:09:38","2021-08-15","16:09:38","1594","432"
"2021-08-09","16:09:38","2021-08-15","16:09:38","1594","433"
"2021-08-09","16:09:38","2021-08-15","16:09:38","1594","434"
"2021-08-09","16:09:38","2021-08-15","16:09:38","1594","435"
"2021-08-09","16:09:38","2021-08-15","16:09:38","1594","436"
"2021-08-09","16:09:38","2021-08-15","16:09:38","1594","437"
"2021-08-09","16:09:38","2021-08-15","16:09:38","1594","438"
"2021-08-09","16:09:38","2021-08-15","16:09:38","1594","439"
"2021-08-04","17:52:02","2021-08-10","17:52:02","1599","426"
"2021-08-04","17:52:02","2021-08-10","17:52:02","1599","427"
